place_id,historical_name,county_id,modern_place,modern_uncertain
2593,Preseka,1,PRESEKA,
2594,Preszechno,1,PRESEČNO,
2595,Prethoka,4,,
2596,Pretrwsowcz,2,,
2597,Prewthoka,4,,
2598,Prezechna,1,PRESEČNO,
2599,Prezechnafew,1,PRESEČNO,
2600,Prezechnafew*,1,PRESEČNO,
2601,Prezechno,1,PRESEČNO,
2602,Prezeka,1,PRESEKA,
2603,Prezeka ad Rokonog-vilicatus,1,PRESEKA,
2604,Prezeka ad Rokonok-vilicatus,1,PRESEKA,
2605,"Prezeka, Welyka",1,"PRESEKA, VELIKA",
2606,Prezeka-vilicatus,1,PRESEKA,
2607,Prezeka-villicatus ad Rokonok,1,PRESEKA,
2608,Prezeka-villicatus ad Rokonok pertinens,1,PRESEKA,
2609,Prezovicha-oppidum sub Nagkemlek,1,,
2610,Prikray,4,,
2611,Prikray ad Zenthgeorghwara,1,,
2612,Pristawcz,1,,
2613,Priulaka,1,,
2614,Processus Georgii Pyzacz ultra Kwppam,4,,
2615,Procurancia domini episcopi (Capella-villicatus),1,,
2616,Prodauiz,1,,
2617,Prodawyz,1,,
2618,Progowcz,1,,
2619,Provinica domini episcopi,1,,
2620,Prwgowcz,1,,
2621,Prybychy,4,,
2622,Prychrethye,1,,
2623,Pryeszeka,1,PRESEKA,
2624,Pryezeka,1,PRESEKA,
2625,Prygorya,2,PRIGORJE,
2626,Prygorye,2,PRIGORJE,
2627,Prykray,1,,
2628,Prykray,4,,
2629,Prykray ad Zenth Gergwara,1,,
2630,Prykraye,4,,
2631,Prystawcz,1,,
2632,Pryztawcz,1,,
2633,Pryzthawcz,1,,
2634,Pwhakowcz,2,,
2635,"Pwhakowcz, Czyglena",2,", CIGLENICA (ZAGORSKA)",1
2636,"Pwhakowcz, Czyglenycza",2,", CIGLENICA (ZAGORSKA)",1
2637,"Pwhakowcz, Zyglenycze",2,", CIGLENICA (ZAGORSKA)",1
2638,Pwnek,1,,
2639,Pwnekowcz,1,,
2640,"Pwnekowcz, Myklwsowcz",1,,
2641,Pwschya,4,,
2642,"Pwztha Dwssycza, Hergowych Uterque",4,"DUŽICA,",1
2643,Pwztha Dwsycza,4,,
2644,"Pwztha Dwsycza, Hergoychy-ad Hrazthowycza pertinentes",4,,
2645,Pychulinch,1,,
2646,Pychwlyncz,1,,
2647,Pylethyncz,1,,
2648,Pyskopowczy,4,,
2649,Pzaryewo,4,,
2650,Racchycza Zenth Istwan,1,,
2651,Racha,1,,
2652,Rachchya,1,,
2653,Rachycza Zenth Isthwan,1,,
2654,Rachycza Zenth Istwan,1,,
2655,Rachycza Zenth Iwan,1,,
2656,Rachythoych,4,,
2657,Radessych,1,,
2658,"Radessych, Dywrynowcz-ad Kemlek",1,,
2659,Radhycza Zenth Iwan,1,,
2660,Radmancz,4,,
2661,Radmanczy,4,,
2662,Radnak,1,,
2663,Radoboya,2,,
2664,Radoysche,1,,
2665,Radoyschye,1,,
2666,Radozlawcz,1,,
2667,Ragonok,1,RAKOVEC,
2668,Ragonuk-provincia superior,1,RAKOVEC,
2669,Rahocza,1,,
2670,Rahowcza,1,RAKOVEC,
2671,Rakariae,4,RAKARJE,
2672,Rakarie,4,RAKARJE,
2673,Rakarya,4,RAKARJE,
2674,Rakarye,4,RAKARJE,
2675,"Rakitowcz, Pertwssewcz",4,"RAKITOVEC, PETRUŠEVEC,",
2676,Rakonok,1,RAKOVEC,
2677,Rakonuk,1,RAKOVEC,
2678,Rakunuk,1,RAKOVEC,
2679,Rakunuk superior,1,RAKOVEC,
2680,Rakwsowcz,1,,
2681,Rakythnicha,1,,
2682,Rakythnycza,1,RAKITNICA,
2683,"Rakythowch, Petrwssowch",4,"RAKITOVEC, PETRUŠEVEC",
2684,Rakythowcz,4,RAKITOVEC,
2685,"Rakythowcz, Nag Mlaka",4,"RAKITOVEC, VELIKA MLAKA",
2686,"Rakythowcz, Pethrwssewcz",4,"RAKITOVEC, PETRUŠEVEC",
2687,"Rakythowcz, Pethrwssewcz, Gerdowschyak",4,"RAKITOVEC, PETRUŠEVEC,",1
2688,"Rakythowcz, Petrwssewcz",4,"RAKITOVEC, PETRUŠEVEC",
2689,"Rakythowcz, Petrwssowcz",4,"RAKITOVEC, PETRUŠEVEC",
2690,"Rakythowcz, Petthrwssewcz, Gerdowschyak",4,"RAKITOVEC, PETRUŠEVEC,",1
2691,"Rakythowcz,Pethrwssewcz",4,"RAKITOVEC, PETRUŠEVEC",
2692,Rakythowecz,4,RAKITOVEC,
2693,Rakytowcz,4,RAKITOVEC,
2694,"Rakytowcz, Nagh Mlaka",4,"RAKITOVEC, VELIKA MLAKA",
2695,"Rakytowcz, Petrwssowcz",4,"RAKITOVEC, PETRUŠEVEC",
2696,Ramacha Welge,1,,
2697,Ramachawelgh,1,,
2698,Ramagawelge,1,,
2699,Rampolcz,1,,
2700,"Ranyncz, Chernecz, Antholowcz, Thremecz",3,,
2701,Rassa,1,,
2702,Rathkolcz,2,,
2703,"Rathkowcz, Germchar",2,"RATKOVEC, GRANČAR",
2704,"Rathkowcz, Germchiar",2,"RATKOVEC, GRANČAR",
2705,"Rathkowcz, Gernchar",2,"RATKOVEC, GRANČAR",
2706,"Rathkowcz, Karlowcz",2,RATKOVEC,
2707,"Rathkowcz, Kolarowcz",2,RATKOVEC,
2708,"Rathkowcz, Kolarowcz, Myrkowcz",2,RATKOVEC,
2709,"Rathkowcz, Kolarowcz, Rawno",2,RATKOVEC,
2710,"Rathkowcz, Myrkowcz",2,"RATKOVEC, MIRKOVEC",
2711,Rathkowelge,1,,
2712,"Ratkowcz, Gerenchar",2,"RATKOVEC, GRANČAR",
2713,"Ratkowcz, Kolarowcz",2,RATKOVEC,
2714,"Ratthkoucz, Kolaroucz",2,RATKOVEC,
2715,"Rauencz, Chernyncz, Anthalowcz, Tremecz",3,,
2716,Raven,1,RAVEN,
2717,Rawen,1,RAVEN,
2718,"Rawen, Kozthanyowez",1,"RAVEN,",1
2719,Ray,1,,
2720,"Ray, Chepyn",1,,
2721,Raykowcz,1,,
2722,Raynok,1,,
2723,Razmerowcz,1,,
2724,Raznethyne,1,,
2725,Razossya,1,,
2726,Razthoka,4,RASTOKI,
2727,Razthoke,4,RASTOKI,
2728,Razyna,1,RASINJA,
2729,Razyna-oppidum cum pertinentiis,1,RASINJA,
2730,"Razynnya, Kuzmyncz, Koledyncz cum eorundem pertinentiis",1,"RASINJA, KUZMINEC, KOLEDINEC",
2731,"Razynnya, Kuzmyncz, Koledyncz cum eorundem pertinentiis, Jelkowcz",1,"RASINJA, KUZMINEC, KOLEDINEC",
2732,"Razynnya, Kwzmyncz, Koledyncz cum eorundem pertinentiis",1,"RASINJA, KUZMINEC, KOLEDINEC",
2733,Razynya,1,RASINJA,
2734,Razynya cum pertinentiis,1,RASINJA,
2735,"Razynya, Gorycza",1,"RASINJA, GORICA",
2736,"Razynya, Kwzmyncz cum pertinentiis",1,"RASINJA, KUZMINEC",
2737,"Razynya, Kwzmyncz, Koledyncz",1,"RASINJA, KUZMINEC, KOLEDINEC",
2738,"Razynya, Kwzmyncz, Koledyncz, Jelkowcz",1,"RASINJA, KUZMINEC, KOLEDINEC, ĐELEKOVEC",
2739,Recchycza,4,REČICA,
2740,Reche,1,,
2741,Reche-Suppanatus,1,,
2742,Reche-Vayuodatus,1,,
2743,Rechycha,4,REČICA,
2744,Rechycza,4,REČICA,
2745,"Rechycza, Lwka",4,"REČICA, LUKA",
2746,Regaryowecz,1,,
2747,Regowcz,1,,
2748,Regowecz,1,,1
2749,Reka,4,,
2750,Reka cum pertinentiis Kys Kemlek,1,,
2751,Reka cum pertinetiis Kys Kemlek,1,,
2752,"Reka, Malchez",1,,
2753,Remethe,1,,
2754,Remethincz,1,,
2755,"Remethincz, Magerowcz",1,,
2756,Remethynch prope Zagrabiam,4,REMETE,
2757,Remethyncz,1,REMETINEC,
2758,"Remethyncz, Magerlak-ad castrum Greben",1,REMETINEC,
2759,Remethyncz- sub Garygh,1,REMETINEC,
2760,Remethyncz-ad castrum Greben,1,REMETINEC,
2761,Remethyncz-sub Medwewar,4,REMETE,1
2762,Remetyncz,1,REMETINEC,
2763,Repincz,1,REPINEC,
2764,Repych,1,REPINEC,
2765,Repynch,1,REPINEC,
2766,Repyncz,1,REPINEC,
2767,"Repyncz-fortalitium, Megye",1,"REPINEC, MEĐA",
2768,"Rethkowcz, Erdowcz",1,", ERDOVEC",1
2769,Rewche,1,,
2770,Rewchycza,4,REČICA,
2771,Rewchycza-ad Zthennychnyak,4,REČICA,
2772,Rodmanczy,4,,
2773,Rogaryewcz,1,,
2774,Rogaryowcz,1,,
2775,Rogozna,1,,
2776,Rokonak,1,RAKOVAC,
2777,Rokonak castrum,1,RAKOVAC,
2778,Rokonog-provincia superior,1,RAKOVAC,
2779,Rokonok,1,RAKOVAC,
2780,Rokonok,4,RAKOVAC,
2781,Rokonok cum pertinentiis,1,RAKOVAC,
2782,Rokonok-castrum,1,RAKOVAC,
2783,"Rokonok-castrum, vilicatus",1,RAKOVAC,
2784,"Rokonok-castrum, villicatus",1,RAKOVAC,
2785,Rokonok-in pertinentiis,1,RAKOVAC,
2786,Rokonok-oppidum castri,1,RAKOVAC,
2787,Rokonok-oppidum cum pertinentiis,1,RAKOVAC,
2788,"Rokonok-oppidum, Nyegouczy",1,RAKOVAC,
2789,Rokonok-provincia superior,1,RAKOVAC,
2790,Rokonok-superior provincia,1,RAKOVAC,
2791,Rokonok-superior provincia ad,1,RAKOVAC,
2792,Rokonok-villicatus Poganchecz,1,RAKOVAC,
2793,Rokonok-villicatus inferior,1,RAKOVAC,
2794,Rokonok-villicatus superior,1,RAKOVAC,
2795,Rokonuk,1,RAKOVAC,
2796,Rokwnuk,1,RAKOVAC,
2797,"Romethincz, Garych, Solyn",1,,
2798,Rosanycza,4,ROŽENICA,
2799,Rosenik,1,ROŽENICA,
2800,Rosenycza,4,ROŽENICA,
2801,Rosenyk,1,,
2802,Rosewcz,1,,
2803,Rosoncz,1,,
2804,Rossethnyk,1,,
2805,Rostenycza,4,,
2806,Rowno,2,,
2807,Roycha,1,,
2808,Royche,1,,
2809,Royche-supanatus,1,,
2810,Royche-waywodatus,1,,
2811,Rwchlewcz,1,,
2812,Rwdynwelge,2,,
2813,Ryeka,1,RIJEKA,
2814,Ryeka,4,,
2815,Rypach,4,,
2816,Sabacz,2,,
2817,Sabnicha,1,SVETI IVAN ŽABNO,1
2818,Sabnicza,1,SVETI IVAN ŽABNO,1
2819,Sabnycha,1,SVETI IVAN ŽABNO,1
2820,Sabnycza,1,SVETI IVAN ŽABNO,1
2821,Sabnycza Zenth Iwan,1,SVETI IVAN ŽABNO,1
2822,Sabnycza Zenthywan,1,SVETI IVAN ŽABNO,1
2823,"Sabnycza, Mindchenth",1,,
2824,"Sabnycza,Bablyak, Czyrquena",1,,
2825,Sabnycza-in Markowcz,1,,
2826,Sabnyk Zenthberthalam,2,,
2827,Salethyncz,1,,
2828,Salgo,1,,
2829,Salmocz,2,,
2830,Samobor,4,SAMOBOR,
2831,Sampssynowcz,4,ŠAŠINOVEC,
2832,Sampsynowcz,4,ŠAŠINOVEC,
2833,Samsonowcz,4,ŠAŠINOVEC,
2834,Samssynowcz,4,ŠAŠINOVEC,
2835,Samsynowcz,4,ŠAŠINOVEC,
2836,Sancta Anna (Wragoucz),1,,
2837,Sancta Clara,1,SV. KLARA,
2838,Sancta Clara-area prope Zawam,4,SV. KLARA,
2839,Sancta Elena,4,,
2840,Sancta Katharina,1,,
2841,Sancta Maria sub Okych,4,,1
2842,Sancta Maria-plebanatus,4,,
2843,Sancte Anna,1,,
2844,Sancte Crucis,1,KRIŽ,1
2845,Sancte Crucis Insula,2,,
2846,Sancti Cosme,1,,
2847,Sancti Cosme-ad Achynam,1,,
2848,Sancti Georgius-in Hemowcz,1,,
2849,Sancti Martini-ad Zalathnok,1,,
2850,Sancti Martinus,4,,1
2851,Sanctus Benedictus,1,,
2852,Sanctus Cosma,1,,
2853,Sanctus Crux,1,,
2854,Sanctus Dominicus,1,,
2855,Sanctus Johannes in Prodawiz,1,,
2856,Sanctus Nicolaus,1,,
2857,Sanctus Stephanus,1,,
2858,Saranowcz,1,,
2859,Sassyn,4,ŽAŽINA,
2860,Sassyna,4,ŽAŽINA,
2861,Sassyncz ad Thopozka,4,ŽAŽINA,
2862,Sassynna,4,ŽAŽINA,
2863,Sassynna ad Gora,4,ŽAŽINA,
2864,Sasyn,4,ŽAŽINA,
2865,Sasyna,4,ŽAŽINA,
2866,Sasyna ad Gara,4,ŽAŽINA,
2867,Sasyncz,4,ŽAŽINA,
2868,Sasyncz ad Thopozka (predium),4,ŽAŽINA,
2869,Sasyncz ad Thopozka pertinens (predium),4,ŽAŽINA,
2870,Satran,1,,
2871,"Scherbyncz, Geremchar, Rathkowcz",2,"ŠĆERBINEC, GRANČARI, RATKOVEC",
2872,"Scherbyncz, Geremchar, Ratkowcz",2,"ŠĆERBINEC, GRANČARI, RATKOVEC",
2873,"Scherbyncz, Germchar",2,"ŠĆERBINEC, GRANČARI",
2874,"Scherbyncz, Germchiary",2,"ŠĆERBINEC, GRANČARI",
2875,"Scherbyncz, Ghermchar",2,"ŠĆERBINEC, GRANČARI",
2876,"Scherbyncz, Ratkowcz, Bathyna",2,"ŠĆERBINEC, RATKOVEC",
2877,Schitario,4,ŠČITARJEVO,
2878,Schwkancz,1,,
2879,Schytario,4,ŠČITARJEVO,
2880,Schytaryevo,4,ŠČITARJEVO,
2881,Schytaryio,4,ŠČITARJEVO,
2882,"Schytaryio, Chernkowcz",4,"ŠČITARJEVO, ČRNKOVEC",
2883,Schytaryo,4,ŠČITARJEVO,
2884,"Schytaryo, Chernkowcz",4,"ŠČITARJEVO, ČRNKOVEC",
2885,"Schytaryo, Chernokowcz",4,"ŠČITARJEVO, ČRNKOVEC",
2886,Schytharyewo,4,ŠČITARJEVO,
2887,Schytharyo,4,ŠČITARJEVO,
2888,"Sczezhwpnycze, Zlanowch sub Medwewar",4,,
2889,Sebastyanowcz,2,,
2890,Selin cum pertinentiis,4,ŽELIN,
2891,Selyn,4,ŽELIN,
2892,Selyn cum pertinenciis,4,ŽELIN,
2893,Selyn cum pertinentiis,4,ŽELIN,
2894,Selyn-castrum / Bwkewye,4,ŽELIN,
2895,Selyn-castrum / Dernek,4,ŽELIN,
2896,Selyn-castrum / Jagodno,4,ŽELIN,
2897,Selyn-castrum / Krawarska,4,ŽELIN,
2898,Selyn-castrum / Nowechyche,4,ŽELIN,
2899,Selyn-castrum / Peschenycza,4,ŽELIN,
2900,Selyn-castrum / Zablathya,4,ŽELIN,
2901,"Selyn-castrum cum Krawarzka, Zablatya, Horogwycza ad id pertinentiis",4,ŽELIN,
2902,Selyn-castrum cum judicatibus pertinentiarum suarum,4,ŽELIN,
2903,"Selyn-castrum cum pertinentiis, Kravarzka, Zablathya",4,ŽELIN,
2904,"Selyn-castrum cum pertinentiis, Krawarzka, Zablathya",4,ŽELIN,
2905,"Selyn-castrum, Welessewcz, Syllyakowyna",4,ŽELIN,
2906,Selyn-cum pertinentiis,4,ŽELIN,
2907,Selynok,1,,
2908,"Semocz, Zwhodol",2,,
2909,Semoucz,2,SEMOVEC,
2910,Semowcz,2,SEMOVEC,
2911,"Semowcz, Zwhodol",2,SEMOVEC,
2912,"Semowcz, Zwhodoll",2,SEMOVEC,
2913,Senkowcz,4,SENKOVČICA,
2914,Serdethyncz,2,,
2915,Seryanwyncz- judicatus inferior,4,ŽERJAVINEC,
2916,Seryawynch,4,ŽERJAVINEC,
2917,Seryawyncz,4,ŽERJAVINEC,
2918,Sidina,1,,
2919,Sidynna,1,,
2920,Simonoucz,3,ŠIMUNOVEC,
2921,Simonowcz,4,ŠIMUNOVEC,
2922,Simonwelge,3,,
2923,Simwnowcz,4,ŠIMUNOVEC,
2924,Sittomeria,4,ŽITOMIR,
2925,Slywercz,1,,
2926,Sokowcz,1,,
2927,Soploncza,1,,
2928,Soproncha,1,,
2929,Soproncza,1,,
2930,Sopronncza,1,,
2931,Sosemberk,4,ŠUŠOMBERG,
2932,Sosen,1,,
2933,Sosomberg,4,ŠUŠOMBERG,
2934,Sosomberk,4,ŠUŠOMBERG,
2935,Soswmberk,4,ŠUŠOMBERG,
2936,Spanicz,1,,
2937,Srachyncz,2,,
2938,Steffancz,2,ŠTEFANEC,
2939,"Steffancz, Zenth Kelemen",2,ŠTEFANEC,
2940,Stenyowcz,4,,
2941,Stephancz,1,ŠTEFANEC,
2942,Stephancz,2,ŠTEFANEC,
2943,"Stephancz, Zenth Kelemen",2,ŠTEFANEC,
2944,"Sthepanowcz, Zywynossa",2,ŠTEFANEC,
2945,Stholnikowcz,1,,
2946,Sthupicza Inferior,4,DONJA STUBICA,
2947,Sthupicza Inferior cum pertinentiis,4,DONJA STUBICA,
2948,Stwpnyk,4,STUPNIK,
2949,Supa,1,,
2950,Supancz,1,,
2951,Superior Opathyncz,1,OPATINEC,
2952,Superior Wolawlya,4,VOLAVJE,
2953,Superiori Dworysche,4,DVORIŠĆE,
2954,Swkowcz,1,,
2955,Swmechecz,1,,
2956,Swpancz ad Zenth Gergwara,1,,
2957,Swssomberk,4,ŠUŠOMBERK,
2958,Swystowcz,1,,
2959,Sybrinowcz,1,,
2960,"Sybrynocz, Jalsovcz",1,,
2961,Sybrynowcz,1,,
2962,Sybrynowhcz,1,,
2963,Sydyna,1,,
2964,Sydynna,1,,
2965,Sylakowyna,4,ŠILJAKOVINA,
2966,"Syllyakowyna, Odra",4,"ŠILJAKOVINA, ODRA",
2967,"Sylyakowyna, Odra",4,"ŠILJAKOVINA, ODRA",
2968,Symonowcz,4,ŠIMUNOVEC,
2969,"Symonowcz, Zelyna",4,"ŠIMUNOVEC, ZELINA",
2970,Symonowecz,4,ŠIMUNOVEC,
2971,Symonwelge,3,,
2972,"Symuncheucz, Zawersye",4,ŠIMUNOVEC,
2973,Symwchowcz,1,,
2974,Symwnocz,4,ŠIMUNOVEC,
2975,Symwnowch,4,ŠIMUNOVEC,
2976,Symwnowcz,4,ŠIMUNOVEC,
2977,Synchewcz,1,,
2978,Sypak,4,ŠIPAK,
2979,Syprak,1,,
2980,Syslawichy,4,ŠIŠLJAVIĆ,
2981,Syslawych,4,ŠIŠLJAVIĆ,
2982,Syslawychi,4,ŠIŠLJAVIĆ,
2983,Syslawychy,4,ŠIŠLJAVIĆ,
2984,Syslyawchy,4,ŠIŠLJAVIĆ,
2985,Syslyawychy,4,ŠIŠLJAVIĆ,
2986,Syssyncz,4,ŠIŠINEC,
2987,Sysyncz,4,ŠIŠINEC,
2988,Sysynczy,4,ŠIŠINEC,
2989,Sysynowcz,4,ŠIŠINEC,
2990,Sysynzc,4,ŠIŠINEC,
2991,Sythomeer,4,ŽITOMIR,
2992,Sythomer,4,ŽITOMIR,
2993,Sythomerye,4,ŽITOMIR,
2994,Sythomyer,4,ŽITOMIR,
2995,Sytomerye,4,ŽITOMIR,
2996,Sywecz,1,,
2997,Szyszek-castrum-oppidum-provincia-judicati,4,SISAK,
2998,Szyzek-castrum-oppidum-provincia superior et inferior,4,SISAK,
2999,Tabor,2,TABOR,
3000,Tarnovcz,2,,
3001,"Temerye, Czezarowcz",1,,
3002,"Temerye, Mylethyncz",1,,
3003,Terbennye,1,,
3004,"Terbyne, Lokawecz",1,,
3005,Ternocz,2,,
3006,"Ternocz, Kochan",2,,
3007,Ternowcz,4,,
3008,Ternowycza,4,,
3009,Tesnahege,1,,
3010,Thabor,2,TABOR,
3011,Thabor-castrum cum pertinentiis,2,TABOR,
3012,Thalanoucz,3,,
3013,Thallocz,3,,
3014,"Thallocz, Lyppa, Martinowcz",3,,
3015,Thaloucz,3,,
3016,"Tharnocz, Berethyncz",2,"TRNOVEC, BERETINEC",
3017,"Tharnocz, Kochan",2,"TRNOVEC, KUČAN",
3018,Tharnowcz,1,TRNOVEC,
3019,Tharnowcz,2,TRNOVEC,
3020,"Tharnowcz, Berethyancz",2,"TRNOVEC, BERETINEC",
3021,"Tharnowcz, Berethyncz",2,"TRNOVEC, BERETINEC",
3022,"Tharnowcz, Kochan",2,"TRNOVEC, KUČAN",
3023,"Tharnowcz, Kochyan",2,"TRNOVEC, KUČAN",
3024,Thassolcz,4,,
3025,Thechenyk,1,TUČENIK,
3026,Themennycze,1,,
3027,Themerye,1,,
3028,"Themerye, Zdenchan",1,,
3029,"Themerye, Zenth Iwan",1,,
3030,Themeryen,1,,
3031,"Themeryen,Cherarocz",1,,
3032,"Therbenye, Lwkaucz",1,,
3033,"Therbenye, Lwkawecz",1,,
3034,Therchech,1,,
3035,Therchyan,1,,
3036,Thermchan ad Gemlech,1,,
3037,Thernawa,1,,
3038,"Thernawa, Nowaki",4,,
3039,Thernocz,2,TRNOVEC,
3040,"Thernocz, Korylowcz",4,", KURILOVEC",1
3041,Thernowcz,2,TRNOVEC,
3042,Thernowcz,4,TRNOVEC,
3043,"Thernowcz, Berethyncz",2,"TRNOVEC, BERETINEC",
3044,"Thernowcz, Beretyncz",2,"TRNOVEC, BERETINEC",
3045,"Thernowcz, Kochan",2,"TRNOVEC, KUČAN",
3046,"Thernowcz, Korylowcz",4,", KURILOVEC",1
3047,"Thernowcz, Rakythowcz",4,", RAKITOVEC",1
3048,"Thernowcz, Rakythowcz, Mraczlyn",4,", RAKITOVEC, MRACLIN",1
3049,"Thernowcz, Zobachlaz",4,,1
3050,Therschan,1,,
3051,Thersich,4,,1
3052,Thersthyan,1,,
3053,Thersych,4,,1
3054,Thersych ad Okych,4,,
3055,Thersych-oppidum ad Okych,4,,
3056,Therzthenycze,1,,
3057,Thezthenycze,1,,
3058,Thomasdowcz,1,,
3059,Thomasewcz,2,,
3060,"Thomassewcz, Cherncz, Byskupowcz",2,,
3061,Thomassowcz,1,,
3062,Thoplicensis,2,,
3063,Thoplichicza,4,TOPLICA,
3064,Thoplychycza,2,TOPLICA,
3065,Thoplychycza,4,TOPLICA,
3066,Thoplycza,2,TOPLICA,
3067,Thoplycza,4,TOPLICA,
3068,Thoplycza-oppidum,2,TOPLICA,
3069,Thoplyncycza,4,TOPLICA,
3070,Thopolchazenthgergh,1,,
3071,Thopolyancz,1,,
3072,Thopozka,4,,
3073,Thorchecz,1,,
3074,Thornava,1,,
3075,Thossewczy,4,,
3076,Thossowcz,4,,
3077,Thothwsewyna,1,,
3078,Thrakosthan,2,TRAKOŠĆAN,
3079,Thrakosthyan,2,TRAKOŠĆAN,
3080,Thrakostyan,2,TRAKOŠĆAN,
3081,Thrakwschyan-castrum-cum pertinentiis,2,TRAKOŠĆAN,
3082,Threm,4,,1
3083,Thremecz,1,,1
3084,Thremyschye,1,,1
3085,Threwm,4,,1
3086,Thryem,4,,1
3087,Thryen,4,,1
3088,Thwlowa,1,,
3089,Thwran,4,,1
3090,Thwran-castrum cum pertinentiis,4,,
3091,Thwrcoucz,1,,
3092,Thwrkowcz,1,,
3093,Thwrkowschyna,4,TURKOVČINA,
3094,Thwropolia,4,,
3095,Thwsowch,4,TURKOVČINA,
3096,Thybonyncz,1,,
3097,Toplichicza,4,TOPLICA,
3098,Toplycza,2,TOPLICA,
3099,Toplycza,4,TOPLICA,
3100,Tothwssewyna,1,,
3101,Trachyncz,1,,
3102,Trachyncz-ad Achyna,1,,
3103,Tracostyan,2,,
3104,Trakoschan-castrum cum pertinentiis,2,TRAKOŠĆAN,
3105,Trakoschyan,2,TRAKOŠĆAN,
3106,Trakostan cum pertinentiis,2,TRAKOŠĆAN,
3107,Trakostyan,2,TRAKOŠĆAN,
3108,Trambeth,1,,
3109,Trem,4,,1
3110,Tremecz,1,,
3111,Tremlan,1,,
3112,Tremysche,1,,
3113,Trombetharyewcz,1,,
3114,Trumbetharyewcz,1,,
3115,Tryem,4,,
3116,Turan,4,,
3117,Turkousschyna aliter Zuhodol,4,,
3118,Tussocz,4,,1
3119,Twlowa,1,,
3120,Twssocz,4,,1
3121,Twtwsewyna inferior,1,,
3122,Twtwsewyna superior,1,,
3123,Tzemerye (Themerye?),1,,
3124,Ugra,4,VUGROVEC,
3125,Ugre-Judicatus Inferior,4,VUGROVEC,
3126,Ugre-Judicatus Superior,4,VUGROVEC,
3127,Varasd,2,VARAŽDIN,
3128,Varasd (suburbium*),2,VARAŽDIN,
3129,Varasd-civitas,2,VARAŽDIN,
3130,Varasd-civitas-suburbium,2,VARAŽDIN,
3131,Varasd-suburbium,2,VARAŽDIN,
3132,Varasdiensis-civitas,2,VARAŽDIN,
3133,Vechezlawcz,1,,
3134,Velika,1,,
3135,Velyka,1,VELIKA,
3136,Velykagora,4,,
3137,Verbova,4,,
3138,Verhowlan,1,,
3139,Versynowcz in Berzewcze,1,,
3140,Vgra,4,VUGROVEC,
3141,Vicus Latinorum,4,LAŠKA VES,
3142,Vidincz,1,,
3143,Vidoucz,2,VIDOVEC,
3144,Vinarch,1,VINAREC,
3145,Vinichno,1,VINIČNO,1
3146,Vinicza,2,VINICA,
3147,Vinnichno,1,,
3148,Vinno,2,VINO,
3149,Vokachincz,1,,
3150,Vokowyna cum pertinentiis,4,VUKOVINA,
3151,Vokssyncz,4,,
3152,Volaullya Superior,4,VOLAVJE,
3153,Volawlya Superior,4,VOLAVJE,
3154,Volyncz,2,,
3155,"Volyncz, Chalyncz",2,", ČALINEC",1
3156,Vrasylaz,4,VRAŽJI LAZ,
3157,Vrbanowcz,2,,
3158,Vrboucz,1,VRBOVEC,
3159,Vrboucz-provincia superior,1,VRBOVEC,
3160,Vrbowcz,1,VRBOVEC,
3161,Vrbowcz,2,VRBOVEC,
3162,Vrbowcz -oppidum ad Rokonok,1,VRBOVEC,
3163,Vrbowcz ad Rokonok,1,VRBOVEC,
3164,Vrbowcz-provincia ad,1,VRBOVEC,
3165,Vrbowcz-provincia ad Rokonok,1,VRBOVEC,
3166,Vrnoucz,4,VURNOVEC,
3167,Vrnowcz,4,VURNOVEC,
3168,Vycha Zela,2,VIČA SELA,
3169,Vydoucz,2,VIDOVEC,
3170,Vyhel,1,NOVO MJESTO,
3171,Vyllo,1,NOVO MJESTO,
3172,Vyllyo,1,NOVO MJESTO,
3173,Vynno,2,VINO,
3174,Vynnychno,1,VINIĆNO,1
3175,Vyzoka,1,VISOKA,
3176,Wahtaryowcz ad Belam,1,,
3177,Wakegh,1,,
3178,Wakowyna-casttelum / Demerye,4,VUKOVINA,
3179,Wakowyna-casttelum / Kopchyna,4,VUKOVINA,
3180,Wakowyna-casttelum / Myxocz,4,VUKOVINA,
3181,Wakowyna-casttelum / Obres,4,VUKOVINA,
3182,Wakowyna-casttelum / Wokowyna,4,VUKOVINA,
3183,Wamhyda,1,,
3184,Warallia,1,,
3185,Warallya,1,,
3186,Waska,1,,
3187,Waska Inferior,1,,
3188,"Waska Inferior, Dytrowcz",1,,
3189,Waska Zygeth,1,,
3190,Waska-ad Zagyowcz,1,,
3191,Wasmegywrechye,1,,
3192,Wasmegywrechye predium,1,,
3193,Wasuaryowcz,1,,
3194,Waswarowcz,1,,
3195,Waswaryewcz,1,,
3196,Waswaryowcz,1,,
3197,Wechezlaucz,1,,
3198,Wechezlawcz,1,,
3199,Wechlawcz,1,,
3200,Wehowlan,1,,
3201,Wehthocz,1,,
3202,Welesewch ad Selin,4,VELEŠOVEC,
3203,Welessewacz,4,VELEŠOVEC,
3204,Welessewcz,4,VELEŠOVEC,
3205,Welike,1,VELIKA,
3206,Welike-villicatus ad Rokonok,1,VELIKA,
3207,Welkovcz,2,,
3208,Welkowcz,2,,
3209,Wellesewcz,4,VELEŠEVEC,
3210,Wellessewcz,4,VELEŠEVEC,
3211,Welyka,1,VELIKA,
3212,Welyka Mlaka,4,VELIKA MLAKA,
3213,Welyke,1,VELIKA,
