authority_id,canonical_name,modern_place,county_id,n_variants,n_entries,method,needs_review,lat,lon,hide_from_map
1395,Sanctus Johannes in Prodawiz,Virje,1,1,1,manual,1,46.0671920,16.9886896,0
1396,Sanctus Nicolaus,Kontovec kod Grubišnog Polja,1,1,3,manual,1,45.6500000,17.2000000,0
1397,Sanctus Stephanus,,1,1,3,singleton,0,,,0
1398,Saranowcz,,1,1,1,singleton,0,,,0
1399,Sasyn,Žažina,4,11,30,modern,0,45.5136849,16.2501045,0
1400,Satran,Bršljanica,1,1,1,manual,1,45.5827915,16.8519325,0
1401,"Scherbyncz, Geremchar, Ratkowcz","Šćerbinec, Grančari, Ratkovec",2,2,2,orthographic-exact,0,46.1181671,16.0847006,0
1402,Scherbyncz - Germchar,Ratkovec - Grančar,2,1,1,manual,1,46.1181671,16.0847006,0
1403,Scherbyncz - Ghermchar,Ratkovec - Grančar,2,1,1,manual,1,46.1181671,16.0847006,0
1404,Scherbyncz - Ghermchar,Ratkovec - Grančar,2,1,1,manual,1,46.1181671,16.0847006,0
1405,"Scherbyncz, Ratkowcz, Bathyna","Šćerbinec, Ratkovec",2,1,1,singleton,0,46.1181671,16.0847006,0
1406,Schytaryo,Ščitarjevo,4,7,73,modern,0,45.7688858,16.1170565,0
1407,Schwkancz,Bijela Stijena,1,1,7,manual,1,45.3420000,17.1937000,0
1408,"Schytaryio, Chernkowcz","Ščitarjevo, Črnkovec",4,3,5,modern,0,45.7688858,16.1170565,0
1409,"Sczezhwpnycze, Zlanowch sub Medwewar",Medvedgrad,4,1,1,manual,0,45.8695479,15.9408864,0
1410,Sebastyanowcz,,2,1,1,singleton,0,,,0
1411,Selyn-cum pertinentiis,Želin,4,17,25,modern,0,45.7150002,16.0860883,0
1412,Selynok,,1,1,1,singleton,0,,,0
1413,Zwhodol,Semovec,2,7,40,modern,0,46.3008848,16.4777174,0
1414,Zenkowcz,Šenkovec,4,3,9,manual,0,45.8903120,15.6949610,0
1415,Serdethyncz,,2,1,1,singleton,0,,,0
1416,Seryawyncz,Žerjavinec,4,3,11,modern,0,45.8688625,16.1650186,0
1417,Sidynna,Rovišće,1,3,4,manual,1,45.9461086,16.7317296,0
1418,Simonoucz,Šimunovec,3,1,1,manual,0,45.8781000,16.0911000,0
1419,Simwnowcz,Šimunovec,4,8,57,manual,0,45.8781,16.0911,0
1420,Simonwelge,,3,2,15,orthographic-exact,0,,,0
1421,Sythomyer,Žitomir,4,6,24,modern,0,46.0171515,16.1966643,0
1422,Slywercz,,1,1,1,singleton,0,,,0
1423,Sokowcz,Paruževac,1,1,2,manual,1,45.8350330,16.4979893,0
1424,Soploncza,Gornja Stupčanica,1,1,13,manual,0,45.6253030,17.3375580,0
1425,Soproncha,Gornja Stupčanica,1,3,8,manual,0,45.6253030,17.3375580,0
1426,Sosomberk,Sušobreg,4,4,16,manual,0,46.0386289,16.1659329,0
1427,Sosen,,1,1,1,singleton,0,,,0
1428,Spanicz,,1,1,1,singleton,0,,,0
1429,Srachyncz,,2,1,1,singleton,0,,,0
1430,Steffancz,Štefanec,2,5,7,modern,0,46.3031360,16.4579003,0
1431,Stenyowcz,Susedgrad,4,1,1,manual,1,45.8209845,15.8307946,0
1432,Stephancz,Štefanje,1,1,1,manual,1,45.8055286,16.7172376,0
1433,Ztolnykowcz,Galovac,1,3,3,manual,1,45.8439994,16.8524578,0
1434,Zomzedwara-castrum Ztopnyk,Stupnik,4,6,11,manual,0,45.7465555,15.8434018,0
1435,Supa,,1,1,1,singleton,0,,,0
1436,Supancz,Molve,1,2,2,manual,1,46.1057061,17.0305967,0
1437,Superior Opathyncz,Opatinec,1,1,1,singleton,0,45.7172645,16.3718025,0
1438,Swkowcz,,1,1,1,singleton,0,,,0
1439,Swmechecz,Osekovo,1,1,3,manual,0,45.5206332,16.6149659,0
1440,Swssomberk,Žumberak,4,1,1,manual,0,45.7670537,15.4150520,0
1441,Swystowcz,Klokočevac,1,1,1,manual,0,45.9178685,16.7839294,0
1442,Sybrynowcz,Žibrinovec,1,3,5,manual,0,46.1016303,16.5230248,0
1443,Sybrynocz - Jalsovcz,Čvrstec,1,1,1,manual,1,46.0044639,16.6638832,0
1444,Sydyna,Rovišće,1,1,3,manual,1,45.9461086,16.7317296,0
1445,Sylakowyna,Šiljakovina,4,1,2,singleton,0,45.6337476,16.0228458,0
1446,"Syllyakowyna, Odra","Šiljakovina, Odra",4,2,4,orthographic-exact,0,45.6337476,16.0228458,0
1447,"Symonowcz, Zelyna","Šimunovec, Zelina",4,1,1,singleton,0,45.8781,16.0911,0
1448,Symwchowcz,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1449,Synchewcz,,1,1,1,singleton,0,,,0
1450,Sypak,Šipak,4,1,12,singleton,0,45.6192462,15.5669341,0
1451,Syprak,,1,1,1,singleton,0,,,0
1452,Syslawychy,Šišljavić,4,6,38,modern,0,45.5193724,15.7593968,0
1453,Syssyncz,Šišinec,4,5,16,modern,0,45.4502378,16.0791404,0
1454,Sywecz,Rača,1,1,4,manual,1,45.7988038,16.9521934,0
1455,Zyzek,Sisak,4,12,31,modern,0,45.4891750,16.3746041,0
1456,Thabor,Tabor,2,3,5,modern,0,46.2079223,15.7701762,0
1457,Thernowcz,Trnovec,2,5,10,modern,0,46.2942784,16.3992728,0
1458,Temerye - Czezarowcz,Miletinec,1,1,2,manual,1,45.933300,16.733300,0
1459,Temerye - Mylethyncz,Miletinec,1,1,1,manual,1,45.933300,16.733300,0
1460,Terbennye,Turbina kod Slatine,1,1,1,manual,1,45.7080000,17.6670000,0
1461,Terbyne - Lokawecz,Lukavec,1,1,1,manual,1,46.2429235,16.2152939,0
1462,"Thernowcz, Kochan","Trnovec, Kučan",2,5,6,modern,0,46.2942784,16.3992728,0
1463,Thernowcz,Markuševačka Trnava,4,3,4,manual,0,45.8808394,16.0330110,0
1464,Tesnahege,Tesnahege,1,1,1,manual,1,45.3420000,17.1937000,0
1465,Thalanoucz,Talovac,3,1,2,manual,1,45.8045543,17.1937699,0
1466,Thallocz,Lipa kod Slatine,3,1,5,manual,1,45.7016000,17.6874000,0
1467,Thallocz Lyppa Martinowcz,Lipa kod Slatine,3,1,2,manual,1,45.7016000,17.6874000,0
1468,Thaloucz,Lipa kod Slatine,3,1,2,manual,1,45.7016000,17.6874000,0
1469,"Tharnowcz, Berethyncz","Trnovec, Beretinec",2,5,29,modern,0,46.2942784,16.3992728,0
1470,Tharnowcz,Trnovec,1,1,1,singleton,0,46.2981151,16.4428652,0
1471,Thassolcz,Bedenica,4,1,1,manual,0,46.0326343,16.2432436,0
1472,Thechenyk,Tučenik,1,1,1,singleton,0,45.9412351,16.5289692,0
1473,Themennycze,Tomašica,1,1,1,manual,1,45.6432165,17.0173219,0
1474,Themerye,Temerje,1,1,9,manual,1,46.0250000,16.5500000,0
1475,Themerye - Zdenchan,Temerje,1,1,1,manual,1,46.0250000,16.5500000,0
1476,Themerye - Zenth Iwan,Temerje,1,1,1,manual,1,46.0250000,16.5500000,0
1477,Themeryen,Herešin,1,1,2,manual,1,46.1769365,16.8665800,0
1478,"Themeryen,Cherarocz",,1,1,1,singleton,0,,,0
1479,Therbenye - Lwkawecz,Lukavec,1,2,2,manual,1,46.2429235,16.2152939,0
1480,Therchech,Tomašica,1,1,1,manual,0,45.6432165,17.0173219,0
1481,Therchyan,,1,1,1,singleton,0,,,0
1482,Thermchan ad Gemlech,Graberje Ivaničko,1,1,1,manual,1,45.7101594,16.4712034,0
1483,Thernawa,Trnava,1,1,1,manual,0,45.2661000,17.2850000,0
1484,Thernawa Nowaki,Trnava Oporovečka,4,1,1,manual,1,45.8450000,16.0750000,0
1485,"Thernowcz, Korylowcz",Kurilovec,4,2,6,modern,0,45.7022546,16.0717133,0
1486,"Thernowcz, Rakythowcz",Rakitovec,4,1,2,singleton,0,45.6579460,16.1409029,0
1487,"Thernowcz, Rakythowcz, Mraczlyn","Rakitovec, Mraclin",4,1,1,singleton,0,45.6579460,16.1409029,0
1488,"Thernowcz, Zobachlaz",,4,1,2,singleton,0,,,0
1489,Therschan,Voćarica,1,1,1,manual,1,45.3200946,17.0400863,0
1490,Thersych,Tržić,4,2,4,manual,0,45.7143241,15.7296259,0
1491,Thersthyan,,1,1,1,singleton,0,,,0
1492,Thersych ad Okych,Tržić,4,1,1,manual,0,45.7143241,15.7296259,0
1493,Thersych-oppidum ad Okych,Tržić,4,1,1,manual,1,45.7143241,15.7296259,0
1494,Therzthenycze,Trstenica,1,2,3,manual,1,45.3200000,17.0320000,0
1495,Thomasdowcz,Tomašica,1,2,4,manual,0,45.6432165,17.0173219,0
1496,Thomasewcz,,2,1,1,singleton,0,,,0
1497,Thomassewcz - Cherncz - Byskupowcz,Varaždin,2,1,1,manual,1,46.3079645,16.3378198,0
1498,Thoplicensis,Varaždinske Toplice,2,1,1,manual,0,46.2092637,16.4211576,0
1499,Thoplychycza,Toplica,4,6,20,modern,0,45.2943011,15.9707037,0
1500,Thoplycza,Varaždinske Toplice,2,4,19,manual,0,46.2092637,16.4211576,0
1501,Thopolyancz,Topolovo,1,2,4,manual,1,46.1150000,16.9750000,0
1502,Thopozka,Topusko,4,1,1,manual,0,45.2931510,15.9789277,0
1503,Thorchecz,Tomašica,1,1,1,manual,0,45.6432165,17.0173219,0
1504,Thornava,Velika Trnava,1,1,1,manual,0,45.6775138,17.0284875,0
1505,Thossewczy,Bedenica,4,1,1,manual,0,46.0326343,16.2432436,0
1506,Thossowcz,,4,1,1,singleton,0,,,0
1507,Thothwsewyna,Topolovac,1,2,2,manual,0,45.4605556,16.4358333,0
1508,Thrakostyan,Trakošćan,2,8,16,modern,0,46.2589761,15.9482046,0
1509,Thryen,Beloslavec,4,6,23,manual,1,46.0350995,16.2204103,0
1510,Tremecz,Strmec Ravenski,1,2,15,manual,1,45.6700000,17.1000000,0
1511,Tremysche,Cremušina,1,2,2,manual,0,45.7945543,17.1937699,0
1512,Twlowa,Pavlin,1,2,3,manual,0,46.0073012,16.8288694,0
1513,Thwran,Turanj,4,2,12,manual,0,45.4612412,15.5695859,0
1514,Thwran-castrum cum pertinentiis,Turanj,4,1,1,manual,1,45.4612412,15.5695859,0
1515,Thwrcoucz,,1,1,1,singleton,0,,,0
1516,Thwrkowcz,,1,1,1,singleton,0,,,0
1517,Thwrkowschyna,Turkovčina,4,4,24,modern,0,46.0440084,16.2455029,0
1518,Thwropolia,Turopolje,4,1,1,manual,0,45.6491798,16.1402032,0
1519,Thybonyncz,Tiboninc kod Kloštra Podravskog,1,1,3,manual,1,45.9800000,17.1500000,0
1520,Trachyncz,Voćin,1,1,1,manual,1,45.616700,17.550000,0
1521,Trachyncz ad Achyna,Voćin,1,1,1,manual,1,45.616700,17.550000,0
1522,Tracostyan,Trakošćan,2,1,1,manual,0,46.2589761,15.9482046,0
1523,Trambeth,,1,1,1,singleton,0,,,0
1524,Tremlan,,1,1,1,singleton,0,,,0
1525,Trombetharyewcz,,1,2,2,orthographic-fuzzy,1,,,0
1526,Turkousschyna aliter Zuhodol,Turkovčina,4,1,1,manual,0,46.0440084,16.2455029,0
1527,Twtwsewyna inferior,Topolovac,1,1,1,manual,0,45.4605556,16.4358333,0
1528,Twtwsewyna superior,Topolovac,1,1,1,manual,1,45.4605556,16.4358333,0
1529,Tzemerye,Temerje,1,1,1,manual,1,46.0250000,16.5500000,0
1530,Wgra,Vugrovec,4,17,24,modern,0,45.8784794,16.1087014,0
1531,Vechezlawcz,Većeslavec,1,4,5,manual,0,46.041918,16.694171,0
1532,Welyka,Velika,1,9,27,modern,0,45.9545093,16.7024843,0
1533,Velykagora,Velika Gora,4,1,1,manual,0,45.9591124,16.1943780,0
1534,Werbowa,Vrbovo,4,4,16,modern,0,45.6737244,16.2359189,0
1535,Wehowlan,Marinkovec,1,3,4,manual,0,45.5088900,16.0758300,0
1536,Versynowcz in Berzewcze,Brezovica kod Virovitice,1,1,1,manual,1,45.8632231,17.5584815,0
1537,Vicus Latinorum,Laška ulica (Zagreb),4,1,4,manual,0,45.8364382,16.0426652,0
1538,Wydyncz,,1,2,3,orthographic-exact,0,,,0
1539,Vydoucz,Vidovec,2,4,18,modern,0,46.2863481,16.2504203,0
1540,Wynarcz,Vinarec,1,3,7,orthographic-exact,0,46.1005165,16.4466304,0
1541,Wynnychno,Vinično,1,8,21,orthographic-fuzzy,1,46.0780080,16.3007264,0
1542,Wynnycza,Vinica,2,8,35,modern,0,46.3422862,16.1703246,0
1543,Wynno,Vino,2,3,10,orthographic-exact,0,46.0892201,15.8539643,0
1544,Vokachincz,,1,1,1,singleton,0,,,0
1545,Wokowyna,Vukovina,4,20,31,manual,1,45.6823954,16.1112977,0
1546,Vokssyncz,,4,1,1,singleton,0,,,0
1547,Wolyncz,,2,2,10,orthographic-exact,0,,,0
1548,"Wolyncz, Chalyncz",Čalinec,2,3,5,modern,0,46.2890601,16.1806256,0
1549,Wrasylaz,Laz Bistrički,4,12,14,manual,0,45.9710422,16.0987558,0
1550,Vrbanowcz,Vrbanovec,2,1,1,manual,0,46.2635150,16.5208508,0
1551,Wrbowcz,Vrbovec,1,11,80,modern,0,45.8856479,16.4181159,0
1552,Vrbowcz,Vrbovec,2,1,1,manual,0,45.8856479,16.4181159,0
1553,Wrnowcz,Vurnovec,4,5,18,modern,0,45.8886646,16.1366229,0
1554,Wychazela,Viča Sela,2,3,6,modern,0,46.0509367,15.8627553,0
1555,Wyhel,Novo Mjesto,1,6,28,modern,0,45.9534304,16.2891326,0
1556,Wyzoka,Visoko,1,3,21,manual,1,46.0902780,16.3250000,0
1557,Wahtaryowcz ad Belam,Čaglić,1,1,1,manual,1,45.3866531,17.1570441,0
1558,Wakegh,,1,1,1,singleton,0,,,0
1559,Wamhyda,Vamhida,1,1,5,manual,1,45.6200000,17.1000000,0
1560,Warallya,Moslavina,1,2,5,manual,0,45.6433859,16.6830138,0
1561,Waska,Vaška,1,1,3,manual,0,45.8154349,17.6662543,0
1562,Waska Inferior,Vaška,1,1,1,manual,0,45.8154349,17.6662543,0
1563,Waska Inferior Dytrowcz,Vaška,1,1,1,manual,0,45.8154349,17.6662543,0
1564,Waska Zygeth,Vaška,1,1,3,manual,0,45.8154349,17.6662543,0
1565,Waska ad Zagyowcz,Vaška,1,1,1,manual,1,45.8154349,17.6662543,0
1566,Wasmegywrechye,Međurić,1,1,3,manual,0,45.4569000,16.9381000,0
1567,Wasmegywrechye predium,Međurić,1,1,1,manual,1,45.4569000,16.9381000,0
1568,Waswarowcz,,1,4,4,orthographic-fuzzy,1,,,0
1569,Wehowlan,Vrhovec Rakovečki,1,1,2,manual,1,45.9,16.3,0
1570,Wehthocz,,1,1,1,singleton,0,,,0
1571,Welessewcz,Veleševec,4,5,10,manual,1,45.6531899,16.2623047,0
1572,Welkowcz,Jalkovec,2,2,19,manual,0,46.2780556,16.3188889,0
1573,"Welyke, Dwlepzka","Velika, Dulepska",1,1,1,singleton,0,45.9545093,16.7024843,0
1574,Werbowcz,Vrbovo,1,1,2,singleton,0,46.0773588,16.2326727,0
1575,Wereucze,Virovitica,3,6,22,manual,0,45.8331404,17.3853376,0
1576,Werh,Celine,1,1,1,manual,0,45.8916188,16.4048813,0
1577,Werh - Zerdahel,Korenovo,1,1,1,manual,1,45.8585850,16.8114639,0
1578,Werhancz,,1,1,1,singleton,0,,,0
1579,Werhoucz,Vrhovci,1,2,2,manual,1,45.2824000,17.3801000,0
1580,Werhowch,Vrhovac,4,2,2,manual,0,45.6353927,15.4863056,0
1581,Wertlyn,Vrtlinska,1,2,2,manual,0,45.6866082,16.6162455,0
1582,Werthlyn ad Monozlo,Moslavina,1,1,1,manual,1,45.6433859,16.6830138,0
1583,Werussewych,,1,1,4,singleton,0,,,0
1584,Werzynowcz,,1,1,1,singleton,0,,,0
1585,Wethech,Ferdinandovac,1,1,1,manual,1,46.0608291,17.1928025,0
1586,Wezolkowcz,Kutina,1,2,2,manual,1,45.5186851,16.7911430,0
1587,Wgrynowcz - Markowcz,Markovac,1,1,1,manual,1,45.9193334,16.8742369,0
1588,"Wkowyna cum pertinetiis, Kopchyna, Wraccza","Vukovina, Kupčina, Vratečko",4,1,1,singleton,0,45.6823954,16.1112977,0
1589,Wlachin,,3,2,12,orthographic-exact,0,,,0
1590,"Wlachin, Rawennyk",,3,3,4,orthographic-exact,0,,,0
1591,"Wlachyn, utraque Rawennyk",,3,2,3,orthographic-exact,0,,,0
1592,"Wugrynincz, Wlachyn, uterque Ravenyk",,3,2,2,orthographic-fuzzy,1,,,0
1593,Wogrynocz,Markovac,1,1,1,manual,1,45.9193334,16.8742369,0
1594,"Wogrynecz, Wlachin",,3,2,2,orthographic-fuzzy,1,,,0
1595,"Wogrynincz, utraque Rawennyk",,3,1,1,singleton,0,,,0
1596,Wogrynocz,Markovac,1,1,1,manual,1,45.9193334,16.8742369,0
1597,Wogrynocz,Markovac,1,1,1,manual,1,45.9193334,16.8742369,0
1598,Wogrynowcz - Markowcz,Markovac,1,1,1,manual,1,45.9193334,16.8742369,0
1599,Wokomercz,Vukomerec,4,2,4,modern,0,45.8073746,16.0416862,0
1600,Wolowlya,Volavje,3,3,10,manual,0,45.6550577,15.6058087,0
1601,"Wolyncz, Babyncz",Babinec,2,1,2,singleton,0,46.3718386,16.1094420,0
1602,Wolywercz,Oliverec,1,2,2,manual,1,46.0820000,16.9820000,0
1603,Wychkowcz,Vitkovec,1,3,6,manual,0,45.935122,16.658081,0
1604,Woynche,,2,1,1,singleton,0,,,0
1605,Woynowcz,Vojnovec,1,1,6,singleton,0,46.1205647,16.4244075,0
1606,Woznekowcz,Bjelovar,1,1,2,manual,1,45.9064548,16.8261187,0
1607,Wracza,Vratečko,4,5,11,modern,0,45.4613653,16.1118753,0
1608,Wragoucz,Bršljanica,1,2,7,manual,1,45.5827915,16.8519325,0
1609,Wrapchia,Vrapče,4,1,1,singleton,0,45.8129884,15.9062064,0
1610,Wrathkowcz,,2,1,1,singleton,0,,,0
1611,Wratisincz,Hercegovac,1,3,3,manual,0,45.6553617,17.0090772,0
1612,Wratza,,4,1,1,singleton,0,,,0
1613,Wreucze,,3,1,1,singleton,0,,,0
1614,Wzmowcz,Kusanovec,1,2,3,manual,0,45.8194032,16.3491667,0
1615,Wydowcz,Gostović,1,2,69,manual,1,45.9283718,16.4445035,0
1616,Wyeghaz,,1,1,1,singleton,0,,,0
1617,Wyfalu ad Gemnecz,Graberje Ivaničko,1,1,1,manual,1,45.7101594,16.4712034,0
1618,Wyfalu ad Gemnecz,Graberje Ivaničko,1,1,1,manual,1,45.7101594,16.4712034,0
1619,Wyfalu ad Gemnecz,Graberje Ivaničko,1,1,1,manual,1,45.7101594,16.4712034,0
1620,Wynarcz-monialium,Vinari,1,1,1,singleton,0,45.7483221,16.4167433,0
1621,"Wynychno, Wyzoka","Vinično, Viskoka",1,1,1,singleton,0,46.0780080,16.3007264,0
1622,Wywdwar,Pašijan,1,2,5,manual,0,45.6362063,16.9207348,0
1623,Wywaras,,1,1,2,singleton,0,,,0
1624,Wywodina,Vivodina,4,2,2,manual,0,45.6750,15.4000,0
1625,Yeresyn,Herešin,1,1,1,manual,0,46.1769365,16.8665800,0
1626,Zaberdye,Zabrđe,1,2,5,modern,0,45.8836821,16.5016177,0
1627,Zablatta,Zablatje,4,3,3,modern,0,45.7430651,16.1860742,0
1628,Zabok,Zabok,2,1,35,singleton,0,46.0326786,15.9124759,0
1629,"Zabok, Gwbassewo","Zabok, Gubaševo",2,4,39,modern,0,46.0326786,15.9124759,0
1630,"Zabok, Komor","Zabok, Komor",2,1,3,singleton,0,46.0326786,15.9124759,0
1631,"Zabok, Komor, Hum","Zabok, Komor, Hum",2,1,5,singleton,0,46.0326786,15.9124759,0
1632,"Zabok, Komor, Krysancz","Zabok, Komor, Križanec",2,1,1,singleton,0,46.0326786,15.9124759,0
1633,"Zabok, Krysanch","Zabok, Križanec",2,2,2,orthographic-exact,0,46.0326786,15.9124759,0
1634,"Zabok, Wychazela","Zabok, Viča Sela",2,1,1,singleton,0,46.0326786,15.9124759,0
1635,Zadrowcz,Zadrovec,2,3,11,modern,0,,,0
1636,Zagolcza,Čađavica,1,3,8,manual,1,45.7462539,17.8632019,0
1637,Zagorya,,1,1,3,singleton,0,,,0
1638,Zakowcza,Zvekovac,1,1,5,manual,0,45.8194598,16.5009602,0
1639,Zalathnok,Slatina,1,3,17,manual,0,45.9569941,16.3855756,0
1640,Zamersye,Zamersje kod Zaprešića,4,9,27,manual,1,45.8572728,15.8050436,0
1641,Zamlacha,Zamlača,2,5,8,modern,0,46.2804754,16.2676717,0
1642,"Zamlacha, Nedelyancz","Zamlača, Nedeljanec",2,2,3,modern,0,46.2804754,16.2676717,0
1643,Zamladyncz,Zamladinec,1,2,3,manual,0,46.0836111,16.4891667,0
1644,Zanowcz,,3,2,2,orthographic-fuzzy,1,,,0
1645,Zanyenowcz,,1,1,1,singleton,0,,,0
1646,Zavamelleky,Szávamellék,1,3,3,manual,1,45.4500000,16.7000000,0
1647,Zaversya,Završje,1,2,2,manual,1,46.2161000,16.2711000,0
1648,Zawamelleke ad Monozlo,Szávamellék,1,1,1,manual,1,45.4500000,16.7000000,0
1649,Zawercza,,2,1,1,singleton,0,,,0
1650,Zawersye,Završje,2,1,8,manual,1,46.2161000,16.2711000,0
1651,Zayezda,Zajezda,2,1,106,singleton,0,46.1556766,16.1900984,0
1652,Zazowcz,Sasovac,1,1,9,manual,0,45.7629000,16.9291000,0
1653,Zbelyo,Zbelava,2,9,38,modern,0,46.2817876,16.4037313,0
1654,Zdenchan - Thamadocz,Novigrad Podravski,1,1,1,manual,1,46.0757469,16.9497812,0
1655,Zdenchec ad Kaproncza,Zdenček,1,2,2,manual,1,46.1569602,16.8160001,0
1656,Zdenchecz,Zdenčec,1,1,8,manual,0,45.8113685,16.6806382,0
1657,Zdenchych ad Owar,Zdenčec kod Koprivnice,1,1,1,manual,1,46.1622000,16.8277000,0
1658,Zdencz,Zdenci,1,1,2,manual,0,45.5877618,17.9514042,0
1659,Zebencz,,1,1,1,singleton,0,,,0
1660,Zebenyancz,Ivanska,1,1,7,manual,1,45.7794464,16.8063455,0
1661,Zebincz,Ivanska,1,2,7,manual,1,45.7794464,16.8063455,0
1662,Zedinyncz,Garešnica,1,1,2,manual,1,45.5751322,16.9418013,0
1663,Zehanowcz,,3,1,3,singleton,0,,,0
1664,Zekowcz,Zvekovac,1,2,5,manual,0,45.8194598,16.5009602,0
1665,Zela,Sela,1,1,6,singleton,0,45.5084333,16.3019739,0
1666,Zela,Sela,4,6,14,modern,0,45.6922436,15.7435946,0
1667,"Zela, Ozterwna","Sela, Ostrna",4,3,6,orthographic-exact,0,45.6922436,15.7435946,0
1668,Zelcze,Novoselec,1,3,4,manual,0,45.6529782,16.5345145,0
1669,Zelyna,Zelina,4,11,100,manual,1,45.8590511,16.2382381,0
1670,Zelna,Zelina,1,1,4,singleton,0,45.9597901,16.2430942,0
1671,Zelnycze,Selnica,2,3,15,modern,0,46.0266777,16.0448657,0
1672,Zelyan  Pathak,Selanec,1,2,2,manual,0,46.0788490,16.4761055,0
1673,Zelyancz,Kalnik,1,1,2,manual,1,46.13268,16.48665,0
1674,Zelyancz  Sybrynowcz,Žibrinovec,1,1,1,manual,0,46.1016303,16.5230248,0
1675,Zemche,Svetačje,1,1,3,manual,1,45.3355559,16.9511436,0
1676,Zemche Zenth Myhal,Svetačje,1,1,1,manual,1,45.3355559,16.9511436,0
1677,Zempche,Sinče,1,2,3,manual,1,45.3036000,17.1113000,0
1678,Zethnychky Werh,Satnički vrh,4,8,18,manual,1,45.4852572,15.9919061,0
1679,Zeyanahrazthya,Zgališće,1,3,4,manual,0,45.8327700,16.5474159,0
1680,Zenclara,Novigrad Podravski,1,1,1,manual,1,46.0757469,16.9497812,0
1681,Zendywan,Štefanje,1,1,1,manual,1,45.8055286,16.7172376,0
1682,Zenthdyenes,Dijaneš,1,11,62,orthographic-fuzzy,1,45.9028524,16.3558440,0
1683,Zent Ilona,Sveta Helena,4,5,9,orthographic-fuzzy,1,45.8112168,15.7096321,0
1684,Zenth Jacab,Jakopovec,2,2,11,orthographic-exact,0,46.2456352,16.4116646,0
1685,Zenth Leryncz,Lovrečina,1,11,21,modern,0,45.9235500,16.4361770,0
1686,Zenthmarton,Sv. Martin,4,8,24,modern,0,45.9977247,16.5185702,0
1687,Zenth Nedelye,Sv. Nedjelja,4,4,5,orthographic-fuzzy,1,45.7968126,15.7769140,0
1688,Zenth Adrian,Oderjan,1,1,1,manual,1,45.9702317,17.1652684,0
1689,Zenth Andras,Grabovnica,1,2,2,manual,1,45.7471599,16.6470799,0
1690,Zenth Anna,Dijakovac,1,1,1,manual,1,45.7006,17.3514,0
1691,Zenth Benedek,Babinac,1,3,4,manual,0,45.8191332,16.7493356,0
1692,Zenth Berthalam cum pertinentiis,Špišić Bukovica,3,2,11,manual,1,45.8578490,17.3011788,0
1693,Zenth Demetrius,,1,1,4,singleton,0,,,0
1694,Zenthersebeth,Jugovac,1,2,20,manual,1,45.7531100,17.6065410,0
1695,Zenthgerg,Sv. Đurđ,1,8,36,modern,0,46.2812323,16.6055042,0
1696,Zenth Gerg ad Belam,Čaglić,1,1,1,manual,1,45.3866531,17.1570441,0
1697,Zenth Gerg ad Kapruncza,Koprivnica,1,1,2,manual,1,46.1672461,16.8102183,0
1698,Zenthgyergh in Berzewcza,Brezovica Gradina,1,2,2,manual,1,45.8665030,17.5580680,0
1699,Zenthgergwara,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1700,Zenth Iwan cum Krysnychya,Ivanec Križevački,1,4,44,manual,1,46.0759345,16.5687713,0
1701,Zenth Jacab,Sveti Jakob Trnovitica,1,3,9,manual,1,45.6989619,16.9132147,0
1702,Zenth Kelemen,Kalnik,2,1,4,singleton,0,46.1648888,16.5306474,0
1703,Zenth Kerest,Križ,1,3,18,manual,0,45.6632061,16.5204571,0
1704,Zenth Kerest - Sanctus Crux,Križ,1,1,1,manual,1,45.6632061,16.5204571,0
1705,Zenth Kerezth,,2,1,1,singleton,0,,,0
1706,Zenth Kerezth de Achyna,Voćin,1,1,1,manual,1,45.616700,17.550000,0
1707,Zenthkyral,Hercegovac,1,2,6,manual,0,45.6553617,17.0090772,0
1708,Zenth Laczlo,Ladislav Sokolovački,1,1,6,manual,1,46.0456000,16.7175000,0
1709,Zenth Leryncz pertinencie ad,Lovrečina,1,1,1,manual,1,45.9235500,16.4361770,0
1710,Zenth Lewlek,Duhovi,1,1,2,manual,1,45.5172405,17.0080166,0
1711,Zenth Marco,,1,1,1,singleton,0,,,0
1712,Zenthmargith,Međurača,1,2,4,manual,0,45.7945307,16.8940401,0
1713,Zenthmarton,Sv. Martin,1,3,3,modern,0,45.9982709,16.5197248,0
1714,Zenth Marthon,Sveti Martin,2,1,1,manual,0,45.9982709,16.5197248,0
1715,Zenth Michael,Miholec,1,1,1,manual,0,46.0545405,16.4462061,0
1716,Zenth Mihal sub Komor,Mihovljan,2,1,1,manual,0,46.1335743,15.9700106,0
1717,Zenth Miklos,Crkva Sv. Nikole u Poljanici Bistranskoj,4,3,5,modern,0,45.9014815,15.8763222,0
1718,Zenth Myhal,,2,1,1,singleton,0,,,0
1719,Zenthmyklos,Donji Miklouš,1,2,23,manual,0,45.721007,16.691019,0
1720,Zenth Nedele,,2,2,2,orthographic-fuzzy,1,,,0
1721,Zenthpal,Pavlovac,1,2,9,manual,0,45.7117664,17.0670595,0
1722,Zenth Pal ad Zenth Gergwara,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1723,Zenthwyd,Donji Vidovec,2,2,5,manual,1,46.3307835,16.7817634,0
1724,"Zenth Wyd, Chresnevo",,2,1,1,singleton,0,,,0
